ID,Citation,URL,Common name,Data type,Measurement name,Measurement value,Measurement units,Measurement method,Measurement condition name,Measurement condition value,Measurement condition units,Measurement condition name,Measurement condition value,Measurement condition units,Measurement condition name,Measurement condition value,Measurement condition units,
13,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Acrolein dimer,Experimental,Boiling point,151,$^{\circ}$C,,,,,,,,,,,
13,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,48,$^{\circ}$C,,,,,,,,,,,
13,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,-73,$^{\circ}$C,,,,,,,,,,,
13,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,18384,g/100 g,,note,soluble,,,,,,,,
13,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,1.1,,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Acrylic acid,Experimental,Boiling point,142,$^{\circ}$C,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,52,$^{\circ}$C,open cup,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,429,$^{\circ}$C,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,12,$^{\circ}$C,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,infinite,,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,1.05,,,,,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,2.5,,,Relative to,air,,,,,,,,
14,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor pressure,10,mm Hg,,Temperature,39,$^{\circ}$C,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Acrylonitrile,Experimental,Boiling point,77,$^{\circ}$C,,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flammable limits,3-17,%,,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,0,$^{\circ}$C,open cup,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,481,$^{\circ}$C,,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,-83,$^{\circ}$C,,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,18384,g/100 g,,note,soluble,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.81,,,,,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,1.8,,,Relative to,air,,,,,,,,
15,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor pressure,100,mm Hg,,Temperature,23,$^{\circ}$C,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Adipic acid,Experimental,Boiling point,334,$^{\circ}$C,,,,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,191,$^{\circ}$C,,,,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,422,$^{\circ}$C,,,,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,153,$^{\circ}$C,,,,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,<5,g/100 g,,note,slightly soluble,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,1.4,,,,,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,5.04,,,Relative to,air,,,,,,,,
16,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor pressure,1,mm Hg,,Temperature,160,$^{\circ}$C,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Adiponitrile,Experimental,Boiling point,295,$^{\circ}$C,,,,,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,93,$^{\circ}$C,,,,,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,2.3,$^{\circ}$C,,,,,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,<5,g/100 g,,note,slightly soluble,,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.97,,,,,,,,,,,,
17,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,3.73,,,Relative to,air,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl acetate,Experimental,Boiling point,103,$^{\circ}$C,,,,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,21,$^{\circ}$C,open cup,,,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,374,$^{\circ}$C,,,,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,<5,g/100 g,,note,slightly soluble,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.93,,,,,,,,,,,,
18,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,3.4,,,Relative to,air,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl alcohol,Experimental,Boiling point,97,$^{\circ}$C,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flammable limits,3-18,%,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,21,$^{\circ}$C,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,378,$^{\circ}$C,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,-129,$^{\circ}$C,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,infinite,,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.85,,,,,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,2,,,Relative to,air,,,,,,,,
19,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor pressure,10,mm Hg,,Temperature,10,$^{\circ}$C,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl amine,Experimental,Boiling point,55,$^{\circ}$C,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flammable limits,2-22,%,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,-29,$^{\circ}$C,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,374,$^{\circ}$C,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,infinite,,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.76,,,,,,,,,,,,
20,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,2,,,Relative to,air,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl bromide,Experimental,Boiling point,70,$^{\circ}$C,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flammable limits,4-7,%,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,-1,$^{\circ}$C,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,295,$^{\circ}$C,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,-119,$^{\circ}$C,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,insoluble,,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,1.4,,,,,,,,,,,,
21,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,4.2,,,Relative to,air,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl chloride,Experimental,Boiling point,45,$^{\circ}$C,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flammable limits,23-11,%,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,-32,$^{\circ}$C,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Ignition temperature,392,$^{\circ}$C,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Melting point,-136,$^{\circ}$C,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,insoluble,,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,0.94,,,,,,,,,,,,
22,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,2.6,,,Relative to,air,,,,,,,,
23,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl chloroformate,Experimental,Boiling point,110,$^{\circ}$C,,,,,,,,,,,
23,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Flash point,31,$^{\circ}$C,,,,,,,,,,,
23,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Solubility in water,insoluble,,,,,,,,,,,,
23,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Specific gravity,1.1,,,,,,,,,,,,
23,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,,Experimental,Vapor density,4.2,,,Relative to,air,,,,,,,,
24,"Mumford, C. J. and P. A. Carson. Hazardous Chemicals Handbook, 2nd Edition. Oxford: Butterworth-Heinemann, 2002.",http://www.amazon.com/Hazardous-Chemicals-Handbook-Second-Edition/dp/0750648880,Allyl glycidyl ether,Experimental,Boiling point,154,$^{\circ}$C,,,,,,,,,,,
